mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.19595758120218912,0.02891812657599298,0.0055433909098307295,0.007839538606218346,entropy,3,3,50,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 50}",0.5925925925925926,0.37037037037037035,0.46153846153846156,0.475,0.09176374036395882,86,0.9811320754716981,0.9811320754716981,0.9629629629629629,0.975075704635453,0.00856500177537866
0.3606863021850586,0.08914714590308834,0.0003326733907063802,0.00047047122097760647,entropy,3,3,100,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 100}",0.6296296296296297,0.37037037037037035,0.5,0.5,0.10650160840378231,39,1.0,1.0,1.0,1.0,0.0
0.6774988174438477,0.0782674425603921,0.024915615717569988,0.009254976327341487,entropy,3,3,150,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 150}",0.6296296296296297,0.4074074074074074,0.46153846153846156,0.5,0.09510827537908596,39,1.0,0.9811320754716981,1.0,0.9937106918238993,0.008894424920585502
0.8642876148223877,0.048867156494554975,0.030891815821329754,0.011123207249974228,entropy,3,3,200,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 200}",0.6296296296296297,0.4074074074074074,0.5,0.5125,0.09169822689024482,18,0.9811320754716981,1.0,0.9814814814814815,0.9875378523177266,0.00881322357903219
0.20733745892842612,0.034359654108590806,0.0038483142852783203,0.005442338254514725,entropy,3,4,50,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 50}",0.6296296296296297,0.4074074074074074,0.4230769230769231,0.4875,0.10164468376600785,65,0.9433962264150944,0.9811320754716981,0.9814814814814815,0.9686699277894246,0.01787177489803475
0.40425841013590497,0.09439065343092123,0.020902156829833984,0.010230652644367795,entropy,3,4,100,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.6296296296296297,0.4444444444444444,0.5384615384615384,0.5375,0.0760755032433713,2,0.9811320754716981,0.9811320754716981,0.9814814814814815,0.9812485441416259,0.00016471157260344684
0.494247039159139,0.0703567254245503,0.01814421017964681,0.013701959140980189,entropy,3,4,150,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 150}",0.6296296296296297,0.4074074074074074,0.46153846153846156,0.5,0.09510827537908596,39,0.9811320754716981,1.0,0.9814814814814815,0.9875378523177266,0.00881322357903219
0.7435265382130941,0.1280711825847749,0.022066672643025715,0.008836685488117543,entropy,3,4,200,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.6296296296296297,0.37037037037037035,0.46153846153846156,0.4875,0.10801440562888742,65,1.0,0.9811320754716981,0.9814814814814815,0.9875378523177266,0.00881322357903219
0.27004488309224445,0.020697538495234924,0.010954936345418295,0.007847115820538524,entropy,3,5,50,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 50}",0.5555555555555556,0.37037037037037035,0.46153846153846156,0.4625,0.0760755032433713,94,0.9622641509433962,0.9622641509433962,0.9814814814814815,0.9686699277894246,0.009059136493188949
0.3776553471883138,0.020853188592731168,0.01775956153869629,0.00657326858020525,entropy,3,5,100,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.5555555555555556,0.4074074074074074,0.5,0.4875,0.06147304437869648,65,1.0,0.9622641509433962,1.0,0.9874213836477987,0.017788849841171003
0.5717526276906332,0.08298986738278076,0.0245052973429362,0.011068325077105845,entropy,3,5,150,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.5925925925925926,0.4074074074074074,0.5,0.5,0.07607257743127308,39,0.9811320754716981,1.0,1.0,0.9937106918238993,0.008894424920585502
0.7945218086242676,0.14566816487826292,0.028299649556477863,0.0036321944525787363,entropy,3,5,200,"{'criterion': 'entropy', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.6666666666666666,0.4074074074074074,0.46153846153846156,0.5125,0.11221870498846326,18,1.0,1.0,0.9814814814814815,0.9938271604938271,0.008729713347982055
